MolecularWeight,XLogP3-AA,HydrogenBondDonorCount,HydrogenBondAcceptorCount,Rotationalbondcount,TopologicalSurfaceArea,HeavyAtomCount,Complexity,LogS,DOSE1,Disintegrant,Dose2,Disintegrant1,Dose3,Super_Disintegrant,Dose4,Super_Disintegrant1,Dose5,Diluent,Dose6,Diluent1,Dose7,Binder,Dose8,Binder1,Dose9,Glidant,Dose10,Glidant1,Dose11,Lubricant,Dose12,Lubricant1,Dose13,Lubricant2,Dose14,pH_modifier,Dose15,pH_modifier1,Dose16,Solubilizer,Dose17,Sweeting_agent,Dose18,Sweeting_agent1,Dose19,Viscosity_increasing,Dose20,Preservative,Dose21,Weight,BulkDensity,TappedDensity,CarrsCompressibilityIndex,HausnerRatio,AngleofRepose,DISINTEGRATION_TIME
0.211831627,0.509259259,0.125,0.263157895,0.19047619,0.355053191,0.206896552,0.324324324,0.587628866,0.098557692,0,0,0,0,1,0.277777778,0,0,0,0,0.666666667,0.427780574,0,0,0,0,1,0.083333333,0,0,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252873563,0,0,0,0,0,0.288888889
0.446530148,0.907407407,0.125,0.157894737,0.333333333,0.231715426,0.517241379,0.692084942,0.092783505,0.078525641,0,0,1,0.017730496,0,0,1,0.044520548,1,0.208231856,0.666666667,0.256668344,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,1,0.016666667,0.333333333,0.178571429,0,0,0,0,0,0,0.252873563,0.294117647,0.000714286,0.375280899,0,0.623966942,0.166666667
0.229010239,0.407407407,0.25,0.157894737,0.142857143,0.278257979,0.224137931,0.36969112,0.618556701,0.158653846,0,0,0,0,1,0.005555556,1,0.028082192,0,0,0.666666667,0.149723201,0,0,0,0,0,0,0,0,1,0.05,0.5,0.083333333,0,0,1,0.075,0,0,0,0,0,0,1,0.028846154,0,0,0,0,0.137931034,0,0,0,0,0,0.06
0.188054608,0.472222222,0.25,0.105263158,0.238095238,0.18018617,0.206896552,0.251930502,0.824742268,0.003405449,0,0,0,0,1,0.666666667,0,0,1,0.043838285,0.666666667,0.050327126,0.5,0.007119127,0,0,0,0,0.5,0.125171468,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0.192307692,0,0,0,0,0.137931034,0.588235294,0.000952381,0.116853933,0.04,0.497933884,0.1
0.237997725,0.555555556,0.25,0.263157895,0.095238095,0.348404255,0.24137931,0.47972973,0.556701031,0.038461538,0,0,0,0,1,0.066666667,0,0,1,0.048709206,0.666666667,0.075490689,0,0,0,0,1,0.026666667,0,0,1,0.026666667,0,0,0.8,0.008,0,0,0,0,0,0,0.333333333,0.057142857,0,0,0,0,0,0,0.057471264,0.176470588,0.00047619,0.316853933,0,0.539256198,0.223333333
0.26188851,0.601851852,0.125,0.052631579,0.047619048,0.030917553,0.206896552,0.247104247,0.639175258,0.028445513,0,0,0.875,0.928723404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310344828,0,0,0,0,0,0.138888889
0.386120592,0.851851852,0.125,0.157894737,0.333333333,0.107712766,0.431034483,0.5,0.298969072,0.000400641,0.75,0.081743869,0,0,0,0,0,0,1,0.389673648,0.666666667,0.042778057,0,0,0,0,1,0.133333333,0.75,0.010288066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0.294117647,0.000714286,0.456179775,0.052,0.52892562,0.06
0.555858931,0.916666667,0.125,0.473684211,0.619047619,0.464760638,0.620689655,0.818532819,0,0.014423077,0,0,1,0.021276596,0,0,0,0,1,0.060886508,0.666666667,0.392551585,0,0,0,0,0,0,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.071428571,0,0,0,0,0,0,0.195402299,0.176470588,0.00047619,0.193258427,0.044,0.615702479,0.197777778
0.332764505,0.527777778,0.5,0.105263158,0.142857143,0.183178191,0.172413793,0.13996139,0.639175258,0.013421474,0,0,1,0.028368794,0,0,0,0,1,0.422552362,0.666666667,0.005032713,0,0,0,0,1,0.066666667,0,0,0,0,0,0,0.9,0.02,0,0,0,0,0,0,0,0,1,0.096153846,0,0,0,0,0.195402299,0,0,0,0,0,0.366666667
0.232878271,0.555555556,0.125,0.105263158,0.047619048,0.092087766,0.24137931,0.32046332,0.546391753,0.0234375,0,0,1,0.039716312,0,0,0,0,1,0.230394545,0.666666667,0.052843483,0,0,0,0,0,0,0,0,1,0.023333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126436782,0,0,0,0,0,0.081111111
0.218202503,0.518518519,0.25,0.105263158,0.238095238,0.098071809,0.206896552,0.159266409,0.742268041,0.073517628,0,0,0,0,0,0,0,0,1,0.115684364,0.666666667,0.251635632,0,0,0,0,1,0.066666667,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.192307692,0,0,0,0,0.197701149,0.352941176,0.000833333,0.280898876,0.048,0.568181818,0.716666667
0.264050057,0.666666667,0.25,0.210526316,0.333333333,0.240691489,0.24137931,0.286679537,0.546391753,0.499198718,0,0,0,0,0,0,1,0.068493151,1,0.060886508,0.666666667,0.249119275,0,0,0,0,1,0.133333333,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.178571429,0,0,0,0,0,0,0.425287356,0,0,0,0,0,0.266666667
0.280318544,0.805555556,0,0.052631579,0.285714286,0.010970745,0.327586207,0.304054054,0.412371134,0.048477564,0,0,0,0,0,0,0,0,1,0.224062348,0.666666667,0.150981379,0.25,0.071191267,0,0,1,0.133333333,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.071428571,0,0,0,0,0,0,0.195402299,0.352941176,0.000833333,0.411235955,0,0.632231405,0.186111111
0.310352673,0.5,0.25,0.210526316,0.428571429,0.188829787,0.310344828,0.286679537,0.690721649,0.098557692,0,0,1,0.015957447,0,0,1,0.092465753,0,0,0,0,0,0,0,0,0,0,0.5,0.255486968,1,0.05,0,0,0,0,0,0,0,0,0,0,0.333333333,0.160714286,0,0,0,0,0,0,0.137931034,0,0,0,0,0,0.393333333
0.334926052,0.398148148,0.25,0.263157895,0.476190476,0.308178191,0.362068966,0.487451737,0.649484536,0.003405449,0,0,0,0,0,0,0,0,1,0.253287871,0.666666667,0.025163563,0,0,0,0,1,0.066666667,0,0,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448276,0.294117647,0.000833333,0.494382022,0.048,0.665289256,0.305555556
0.199772469,0.259259259,0.375,0.315789474,0.047619048,0.438164894,0.137931034,0.366795367,0.75257732,0.048477564,0,0,0,0,0,0,1,0.054794521,1,0.280077935,0.666666667,0.100654253,0,0,0,0,1,0.133333333,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.142857143,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.123888889
0.369510808,0.648148148,0.125,0.368421053,0.380952381,0.21775266,0.379310345,0.416023166,0.525773196,0.098557692,0,0,0,0,0,0,1,0.171232877,0,0,0.666666667,0.168595873,0,0,0,0,1,0.133333333,0,0,1,0.133333333,0,0,0,0,0,0,0,0,1,0.277777778,0,0,0,0,0,0,0,0,0.195402299,0.352941176,0.000833333,0.379775281,0,0.530991736,0.1
0.550625711,0.685185185,0.5,0.578947368,0.380952381,0.60106383,0.551724138,0.418918919,0.463917526,0.008413462,0,0,0,0,0,0,1,0.01369863,0,0,0.666666667,0.075490689,0,0,0,0,0,0,0.5,0.205761317,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.038461538,0,0,0,0,0.08045977,0,0,0,0,0,0.261111111
0.374175199,0.537037037,0.125,0.263157895,0.333333333,0.269946809,0.362068966,0.435328185,0.587628866,0.118589744,0,0,0,0,0,0,0,0,1,0.073063809,0,0,0,0,0,0,1,0.1,0,0,1,0.1,0.75,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08045977,0.294117647,0.000714286,0.348314607,0.044,0.396694215,0.155555556
0.194880546,0.481481481,0,0.052631579,0.095238095,0.121675532,0.224137931,0.314671815,0.628865979,0.014423077,0,0,0.75,0.028368794,0,0,1,0.054794521,0,0,0.666666667,0.926019124,0,0,0,0,1,0.133333333,0,0,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425287356,0.294117647,0.000714286,0.449438202,0.052,0.673553719,0.277777778
0.367918089,0.444444444,0.375,0.263157895,0.333333333,0.451462766,0.379310345,0.562741313,0.422680412,0.008413462,0,0,1,0.014184397,0,0,0,0,0,0,0.666666667,0.223955712,0,0,0,0,1,0.033333333,0,0,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.244444444
0.243686007,0.444444444,0.375,0.157894737,0.333333333,0.214095745,0.206896552,0.17953668,0.742268041,0.018429487,0,0,0,0,0,0,0,0,1,0.245981491,0.666666667,0.075490689,0,0,0,0,1,0.1,0,0,0,0,0,0,0.9,0.015,0,0,0,0,0,0,0.333333333,0.107142857,0,0,0,0,0,0,0.137931034,0.352941176,0.000714286,0.382022472,0.044,0.646694215,0.55
0.22298066,0.592592593,0.125,0.105263158,0.19047619,0.162898936,0.189655172,0.189189189,0.608247423,0.098557692,0,0,0,0,0,0,0,0,1,0.121773015,0.666666667,0.216406643,0.5,0.037968676,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.183333333
0.260295791,0.546296296,0.375,0.315789474,0.428571429,0.361702128,0.224137931,0.224903475,0.711340206,0.334935897,0,0,0,0,0,0,0,0,1,0.036531905,0.666666667,0.254403624,0,0,1,0.055996267,0,0,0,0,1,0.1,0.5,0.016666667,0,0,0,0,0,0,0,0,0,0,0.571428571,0.011538462,0,0,0,0,0.310344828,0.352941176,0.000833333,0.348314607,0,0.576446281,0.106111111
0.194880546,0.481481481,0,0.052631579,0.095238095,0.121675532,0.224137931,0.314671815,0.628865979,0.006410256,0,0,1,0.070921986,0,0,0,0,1,0.092303945,0,0,0,0,0,0,0,0,0,0,1,0.053333333,0.5,0.194444444,0,0,0,0,0,0,0,0,0.333333333,0.678571429,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.351666667
0.266552901,0.62037037,0.125,0.210526316,0.333333333,0.300531915,0.275862069,0.33976834,0.639175258,0.028445513,0,0,0,0,0,0,1,0.095890411,1,0.009741841,0.666666667,0.274282838,0,0,1,0.013999067,1,0.066666667,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137931034,0.235294118,0.000595238,0.346067416,0.048,0.66322314,0.133333333
0.346302617,0.425925926,0.125,0.315789474,0.047619048,0.116023936,0.137931034,0.126447876,0.639175258,0.004407051,1,0.016348774,0,0,0,0,0,0,1,0.198490015,0.666666667,0.006290891,0,0,0,0,0,0,0,0,1,0.066666667,0.5,0.111111111,0.8,0.03,0,0,0,0,0,0,0.333333333,0.107142857,0,0,0,0,0,0,0.08045977,0.352941176,0.000833333,0.249438202,0.044,0.640495868,0.066666667
0.484186576,0.537037037,0.375,0.421052632,0.571428571,0.484707447,0.5,0.713320463,0.546391753,0.161258013,0,0,0,0,1,0.066666667,0,0,0,0,0.666666667,0.502767992,0,0,0,0,0,0,0,0,1,0.05,0.5,0.083333333,0,0,0,0,0,0,0,0,0.333333333,0.321428571,0,0,0,0,0,0,0.310344828,0,0,0,0,0,0.105555556
0.133333333,0.296296296,0.5,0.157894737,0.238095238,0.231050532,0.137931034,0.109073359,0.845360825,0.002403846,0,0,1,0.028368794,0,0,0,0,1,0.426205553,0.666666667,0.015098138,0,0,0,0,1,0.066666667,0,0,0,0,0,0,0.9,0.02,0,0,0,0,0,0,0,0,1,0.096153846,0,0,0,0,0.195402299,0,0,0,0,0,0.344444444
0.229010239,0.407407407,0.25,0.157894737,0.142857143,0.278257979,0.224137931,0.36969112,0.618556701,0.158653846,0,0,0,0,1,0.012222222,1,0.023287671,0,0,0.666666667,0.149723201,0,0,0,0,0,0,0,0,1,0.05,0.5,0.083333333,0,0,1,0.075,0,0,0,0,0,0,1,0.028846154,0,0,0,0,0.137931034,0,0,0,0,0,0.052777778
0.284186576,0.416666667,0.375,0.157894737,0.238095238,0.234042553,0.25862069,0.356177606,0.670103093,0.002403846,0,0,1,0.021276596,0,0,0,0,1,0.121773015,0.666666667,0.089330649,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0.333333333,0.178571429,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.333333333
0.227189989,0.62037037,0,0.157894737,0.19047619,0.181515957,0.206896552,0.257722008,0.670103093,0.148637821,0,0,0,0,1,0.277777778,1,0.136986301,0,0,0.666666667,0.19124308,0,0,0,0,1,0.066666667,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.061111111
0.473265074,0.787037037,0.5,0.210526316,0.476190476,0.258643617,0.5,0.544401544,0.360824742,0.05849359,0,0,0,0,1,0.066666667,0,0,1,0.00243546,0.666666667,0.14343231,0,0,0,0,1,0.066666667,0,0,1,0.066666667,0.5,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08045977,0.411764706,0.000833333,0.274157303,0.044,0.460743802,0.333333333
0,0.231481481,0.125,0.052631579,0.047619048,0.175531915,0,0,0.989690722,0.198717949,0,0,0,0,0,0,1,0.068493151,1,0.200925475,0.666666667,0.125817816,0,0,0,0,1,0.083333333,0,0,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0.089285714,0,0,0,0,0,0,0.252873563,0.352941176,0.000833333,0.280898876,0.048,0.495867769,0.322222222
0.116154721,0.194444444,0.25,0.157894737,0.095238095,0.251662234,0.120689655,0.264478764,0.948453608,0.078525641,0,0,0,0,0,0,1,0.136986301,0,0,0.666666667,0.088072471,0,0,0,0,1,0.066666667,0,0,1,0.033333333,0.5,0.277777778,0,0,1,0.5,0,0,0,0,0.333333333,0.714285714,0,0,0,0,0,0,0.137931034,0,0,0,0,0,0.138888889
0.446530148,0.907407407,0.125,0.157894737,0.333333333,0.231715426,0.517241379,0.692084942,0.092783505,0.078525641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.074661689,1,0.133333333,0.5,0.264060357,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076923077,0,0,0,0,0.137931034,0.352941176,0.000833333,0.413483146,0.048,0.464876033,0.422222222
0.28589306,0.62037037,0.375,0.263157895,0.19047619,0.351728723,0.327586207,0.411196911,0.494845361,0.298878205,0,0,1,0.04964539,0,0,0,0,0,0,0.666666667,0.431806744,0,0,0,0,1,0.116666667,0,0,1,0.116666667,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,0.134615385,0,0,0,0,0.367816092,0.235294118,0.000833333,0.856179775,0.036,0.605371901,0.572222222
1,0.490740741,0.5,1,0.857142857,1,1,0.624517375,0.567010309,0.038461538,0.75,0.04359673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.5,0.490397805,1,0.1,0,0,0,0,0,0,0,0,1,0.083333333,0,0,1,0.076923077,0,0,0,0,0.195402299,0.411764706,0.001071429,0.373033708,0.048,0.524793388,0.327777778
0.164050057,0.287037037,0.375,0.157894737,0.380952381,0.270611702,0.172413793,0.143822394,0.886597938,0.048477564,0,0,0,0,1,0.022222222,1,0.02739726,1,0.197272284,0.666666667,0.075490689,0,0,0,0,0,0,0,0,1,0.066666667,0.5,0.083333333,0,0,0,0,0,0,0,0,0.333333333,0.107142857,0,0,0,0,0,0,0.137931034,0.235294118,0.000595238,0.280898876,0.044,0.545454545,0.222222222
0.232878271,0.555555556,0.125,0.105263158,0.047619048,0.092087766,0.24137931,0.32046332,0.546391753,0.198717949,0,0,0,0,0,0,1,0.273972603,1,0.389673648,0.666666667,0.100654253,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.04,0,0,0,0,0,0,0.333333333,0.142857143,0.857142857,1,0,0,0,0,0.425287356,0,0,0,0,0,0.13
0.386120592,0.851851852,0.125,0.157894737,0.333333333,0.107712766,0.431034483,0.5,0.298969072,0.000400641,0.75,0.049046322,0,0,0,0,0,0,1,0.40428641,0.666666667,0.042778057,0,0,0,0,1,0.133333333,0.75,0.010288066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0.294117647,0.000714286,0.393258427,0.048,0.510330579,0.052222222
0.345620023,0.62962963,0.25,0.105263158,0.238095238,0.215093085,0.362068966,0.522200772,0.505154639,0.018429487,0,0,0,0,0,0,0,0,1,0.24354603,0,0,0,0,0,0,1,0.166666667,0.5,0.617283951,1,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310344828,0,0,0,0,0,0.283333333
0.269283276,0.574074074,0,0.157894737,0.142857143,0.216422872,0.25862069,0.386100386,0.453608247,0.118589744,0,0,0,0,0,0,1,0.119863014,1,0.121773015,0,0,0.25,0.09492169,0,0,1,0.083333333,0.5,0.33436214,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252873563,0.294117647,0.000595238,0.361797753,0.048,0,0.244444444
0.318998862,0.601851852,0.25,0.263157895,0.285714286,0.365026596,0.344827586,0.455598456,0.494845361,0.001201923,0,0,1,0.005319149,0,0,0,0,1,0.103507063,0.666666667,0.066180171,0,0,0,0,0,0,0,0,1,0.036666667,0.5,0.022222222,0,0,0,0,0,0,0,0,0.333333333,0.053571429,0,0,0,0,0,0,0.051724138,0.294117647,0.000714286,0.397752809,0.048,0.640495868,0.444444444
0.211831627,0.509259259,0.125,0.263157895,0.19047619,0.355053191,0.206896552,0.324324324,0.587628866,0.198717949,0,0,0,0,1,0.007777778,0,0,1,0.073063809,0.666666667,0.173125315,0,0,0,0,1,0.01,0,0,1,0.006666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0.235294118,0.000595238,0,0,0,0.488888889
0.160750853,0.509259259,0.125,0.105263158,0.19047619,0.098071809,0.172413793,0.162162162,0.773195876,0.098557692,0,0,0,0,0,0,1,0.020547945,0,0,0.666666667,0.102667338,0,0,0,0,0,0,0,0,1,0.02,0.5,0.033333333,0,0,0,0,0,0,0,0,0.333333333,0.178571429,0,0,0,0,0,0,0.137931034,0.294117647,0.000714286,0.368539326,0.048,0.539256198,0.138888889
0.318998862,0.601851852,0.25,0.263157895,0.285714286,0.365026596,0.344827586,0.455598456,0.494845361,0.001201923,0,0,0,0,0,0,1,0.051369863,1,0.088894301,0.666666667,0.066180171,0,0,0,0,0,0,0,0,1,0.036666667,0.5,0.022222222,0,0,0,0,0,0,0,0,0.333333333,0.053571429,0,0,0,0,0,0,0.051724138,0.235294118,0.000595238,0.393258427,0.048,0.576446281,0.075
0.269283276,0.574074074,0,0.157894737,0.142857143,0.216422872,0.25862069,0.386100386,0.453608247,0.118589744,0,0,0,0,1,0.066666667,0,0,0,0,0.666666667,0.156014092,0,0,0,0,1,0.1,0.5,0.212620027,1,0.066666667,0.5,0.222222222,0,0,0,0,0,0,0,0,0.333333333,0.035714286,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.166666667
0.133333333,0.296296296,0.5,0.157894737,0.238095238,0.231050532,0.137931034,0.109073359,0.845360825,0.003205128,0,0,0,0,1,0.055555556,0,0,1,0.19020945,0,0,0,0,0,0,0,0,0,0,1,0.033333333,0.5,0.111111111,1,0.1,0,0,0,0,0,0,0.333333333,0.035714286,0,0,0,0,0,0,0.08045977,0.529411765,0.001190476,0.24494382,0.044,0.723140496,0.521111111
0.28930603,0.462962963,0.625,0.315789474,0.285714286,0.474734043,0.310344828,0.305019305,0.721649485,0.018429487,0,0,1,0.028368794,0,0,0,0,1,0.048709206,0.666666667,0.145948666,0,0,0,0,0,0,0,0,1,0.033333333,0.5,0.111111111,0,0,0,0,0,0,0,0,0.333333333,0.035714286,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.285555556
0.211831627,0.509259259,0.125,0.263157895,0.19047619,0.355053191,0.206896552,0.324324324,0.587628866,0.198717949,0,0,1,0.035460993,1,0.5,0,0,1,0.228933268,0,0,0,0,0,0,1,0.1,0.5,0.133744856,1,0.1,0,0,0,0,0,0,0,0,0,0,0.333333333,0.214285714,0,0,0,0,0,0,0.310344828,0,0,0,0,0,0.188888889
0.1629124,0.537037037,0.25,0.157894737,0.238095238,0.296210106,0.155172414,0.170849421,0.670103093,0.399038462,0,0,0,0,0,0,1,0.273972603,1,0.414028251,0.666666667,0.188726724,0,0,0,0,0,0,0,0,1,0.166666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.357142857,0,0,0,0,0,0,0.540229885,0.235294118,0.000714286,0.233707865,0.06,0.57231405,0.269444444
0.550625711,0.685185185,0.5,0.578947368,0.380952381,0.60106383,0.551724138,0.418918919,0.463917526,0.008413462,0,0,0,0,0,0,1,0.082191781,1,0.08280565,0.666666667,0.226472068,0,0,0,0,1,0.1,0,0,0,0,0,0,0.9,0.015,0,0,0,0,0,0,0.333333333,0.107142857,0,0,0,0,0,0,0.137931034,0.294117647,0.000595238,0.258426966,0.044,0.615702479,0.047222222
0.346302617,0.425925926,0.125,0.315789474,0.047619048,0.116023936,0.137931034,0.126447876,0.639175258,0.004407051,1,0.010899183,0,0,0,0,0,0,1,0.188748173,0.666666667,0.018872672,0,0,0,0,0,0,0,0,1,0.066666667,0.5,0.111111111,0.8,0.03,0,0,0,0,0,0,0.333333333,0.107142857,0,0,0,0,0,0,0.08045977,0.411764706,0.000952381,0.298876404,0.044,0.702479339,0.305555556
0.229010239,0.407407407,0.25,0.157894737,0.142857143,0.278257979,0.224137931,0.36969112,0.618556701,0.158653846,0,0,1,0.002836879,0,0,1,0.046575342,0,0,0.666666667,0.142174132,0,0,0,0,0,0,0,0,1,0.05,0.5,0.083333333,0,0,1,0.075,0,0,0,0,0,0,1,0.028846154,0,0,0,0,0.137931034,0,0,0,0,0,0.136666667
0.266552901,0.62037037,0.125,0.210526316,0.333333333,0.300531915,0.275862069,0.33976834,0.639175258,0.028445513,0,0,0,0,1,0.088888889,1,0.054794521,1,0.009741841,0.666666667,0.269250126,0,0,1,0.013999067,1,0.066666667,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137931034,0.294117647,0.000714286,0.393258427,0.048,0.665289256,0.127777778
0.306484642,0.398148148,0.25,0.210526316,0.285714286,0.278590426,0.344827586,0.287644788,0.762886598,0.008413462,0,0,1,0.007092199,1,0.055555556,0,0,1,0.004870921,0.666666667,0.050327126,0,0,0,0,1,0.066666667,0.5,0.318930041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114942529,0.235294118,0.00047619,0.24494382,0.08,0.623966942,0.161111111
0.603754266,0.416666667,0.75,0.578947368,1,0.574468085,0.637931034,0.187258687,0.855670103,0.098557692,0,0,0,0,0,0,1,0.328767123,0,0,0.666666667,0.105686965,0,0,0,0,1,0.666666667,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172413793,0.176470588,0,0.321348315,0,0.584710744,0.133333333
0.229010239,0.407407407,0.25,0.157894737,0.142857143,0.278257979,0.224137931,0.36969112,0.618556701,0.158653846,0,0,1,0.013475177,0,0,1,0.026027397,0,0,0.666666667,0.142174132,0,0,0,0,0,0,0,0,1,0.05,0.5,0.083333333,0,0,1,0.075,0,0,0,0,0,0,1,0.028846154,0,0,0,0,0.137931034,0,0,0,0,0,0.183333333
0.164050057,0.287037037,0.375,0.157894737,0.380952381,0.270611702,0.172413793,0.143822394,0.886597938,0.0234375,1,0.005449591,0,0,0,0,0,0,1,0.176570872,1,0.025163563,0,0,0,0,1,0.016666667,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.038461538,0,0,0,0,0.08045977,0.294117647,0.000595238,0.258426966,0.044,0.518595041,0.169444444
0.266552901,0.62037037,0.125,0.210526316,0.333333333,0.300531915,0.275862069,0.33976834,0.639175258,0.028445513,0,0,0,0,0,0,1,0.082191781,1,0.009741841,0.666666667,0.279315551,0,0,1,0.013999067,1,0.066666667,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137931034,0.235294118,0.000595238,0.359550562,0.048,0.665289256,0.138888889
0.367918089,0.444444444,0.375,0.263157895,0.333333333,0.451462766,0.379310345,0.562741313,0.422680412,0.008413462,0,0,0,0,0,0,0,0,0,0,0.666666667,0.390035229,0,0,1,0.167988801,1,0.066666667,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0.176470588,0.00047619,0.37752809,0,0.508264463,0.194444444
0.306484642,0.398148148,0.25,0.210526316,0.285714286,0.278590426,0.344827586,0.287644788,0.762886598,0.018429487,0,0,0.75,0.042553191,0,0,1,0.061643836,0,0,0.666666667,0.288122798,0,0,0,0,0,0,0,0,1,0.05,0.5,0.083333333,0,0,0,0,0,0,0,0,0.333333333,0.053571429,0,0,0,0,0,0,0.137931034,0.176470588,0.00047619,0.17752809,0.044,0.597107438,0.166666667
0.385551763,0.722222222,0.125,0.263157895,0.380952381,0.247672872,0.379310345,0.397683398,0.350515464,0.048477564,0,0,0,0,0,0,1,0.068493151,1,0.362883585,0.666666667,0.135883241,0,0,0,0,1,0.066666667,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.285714286,0,0,0,0,0,0,0.252873563,0.294117647,0.000714286,0.357303371,0.044,0.438016529,0.111111111
0.229010239,0.407407407,0.25,0.157894737,0.142857143,0.278257979,0.224137931,0.36969112,0.618556701,0.158653846,0,0,0,0,1,0.025555556,1,0.015753425,0,0,0.666666667,0.149723201,0,0,0,0,0,0,0,0,1,0.05,0.5,0.083333333,0,0,1,0.075,0,0,0,0,0,0,1,0.028846154,0,0,0,0,0.137931034,0,0,0,0,0,0.072777778
0.133333333,0.296296296,0.5,0.157894737,0.238095238,0.231050532,0.137931034,0.109073359,0.845360825,0.006410256,0,0,1,0.008865248,1,0.25,0,0,1,0.255723332,0.666666667,0.125817816,0,0,0,0,1,0.133333333,0,0,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.153846154,0,0,0,0,0.195402299,0.352941176,0.000714286,0.253932584,0.044,0.233471074,0.177222222
0.133333333,0.296296296,0.5,0.157894737,0.238095238,0.231050532,0.137931034,0.109073359,0.845360825,0.006410256,0,0,0,0,0,0,1,0.02739726,1,0.126643936,0.666666667,0.085556115,0,0,0,0,1,0.033333333,0,0,1,0.006666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074942529,0.235294118,0.00047619,0.161797753,0.044,0.524793388,0.188888889
0.133333333,0.296296296,0.5,0.157894737,0.238095238,0.231050532,0.137931034,0.109073359,0.845360825,0.003205128,0,0,0,0,0,0,1,0.034246575,1,0.19020945,0,0,0,0,0,0,0,0,0,0,1,0.033333333,0.5,0.111111111,1,0.1,0,0,0,0,0,0,0.333333333,0.035714286,0,0,0,0,0,0,0.08045977,0.411764706,0.000952381,0.211235955,0.044,0.739669421,0.341666667
